Titulo;Paragrafo;;Fonte;Link;Data_acesso;Termo
Endometriose;A endometriose é o nome que se dá ao problema de saúde causado pela presença do endométrio em local fora do útero. O endométrio é a membrana que reveste a parede do útero.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/endometriose.htm;Acesso em maio de 2024;endometriosis
Esclerodermia; Esclerodermia é uma doença que acomete o tecido conjuntivo, promovendo o endurecimento e/ou espessamento da pele e a fibrose dos tecidos envolvidos. A esclerodermia pode ser classificada em dois tipos principais: localizada e sistêmica.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/esclerodermia.htm;Acesso em maio de 2024;scleroderma
Glaucoma;O glaucoma é uma doença grave e que pode levar à cegueira caso não seja tratada adequadamente. De acordo com a Sociedade Brasileira de Glaucoma, o glaucoma é a maior causa de cegueira irreversível do mundo.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/glaucoma.htm;Acesso em maio de 2024;glaucoma
Gonorreia;A gonorreia é também conhecida pelos nomes: blenorragia, uretrite gonocócica, esquentamento, corrimento, escorrimento e pingadeira. É uma doença causada pela bactéria Neisseria gonorrhoeae, que afeta, principalmente, a uretra, tanto de homens quanto de mulheres.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/gonorréia.htm;Acesso em maio de 2024;gonorrhea
Hepatite;A hepatite é uma inflamação do fígado que pode ter diferentes causas, sendo classificada em hepatite viral ou não viral. As hepatites virais são causadas por vírus, sendo as mais comuns as provocadas pelos vírus A, B e C.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/hepatite.htm;Acesso em maio de 2024;hepatitis
Hipertireoidismo;A tireoide é uma glândula formada por dois lobos que estão localizados de cada lado da traqueia. É um dos órgãos mais sensíveis do corpo e é responsável pela produção dos hormônios T3 (tri-iodotironina) e T4 (tiroxina), que estão relacionados com diversas funções importantes do nosso organismo, tais como o metabolismo energético e batimentos cardíacos.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/hipertireoidismo.htm;Acesso em maio de 2024;hyperthyroidism
Impetigo;Impetigo é uma infecção bacteriana que atinge a camada mais superficial da pele, a derme. Ocorre com mais frequência no verão: época em que a temperatura propicia a proliferação destes organismos.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/impetigo.htm;Acesso em maio de 2024;impetigo
Linfoma;Denominamos de linfomas as neoplasias malignas que acometem o sistema linfático, geralmente se originando nos nossos linfonodos. Os linfonodos estão diretamente relacionados com a defesa do nosso corpo, uma vez que apresentam células que ajudam a combater infecções, principalmente linfócitos.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/linfoma.htm;Acesso em maio de 2024;lymphoma
Lúpus;Lúpus eritematoso sistêmico (LES), também chamado apenas de lúpus, é uma doença autoimune. Isso significa que o sistema imunológico do indivíduo reconhece seu próprio corpo como estranho e, devido a essa falha, o organismo passa a ser atacado por anticorpos (autoanticorpos) produzidos pelo próprio sistema imune.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/lúpus.htm;Acesso em maio de 2024;lupus
Malária;A malária é uma doença causada por protozoário que é transmitida principalmente pela picada da fêmea de algumas espécies de mosquitos do gênero Anopheles, os quais são chamados popularmente de mosquito-prego, carapanã, bicuda, entre outros. Como sintomas da doença, podemos citar febre alta, calafrios e sudorese, sintomas esses que aparecem geralmente em padrões cíclicos.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/malária.htm;Acesso em maio de 2024;malaria
Meningite;A meningite é uma doença que consiste na inflamação das meninges – membranas que envolvem o encéfalo e a medula espinhal. Ela pode ser causada, principalmente, por vírus ou bactérias.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/meningite.htm;Acesso em maio de 2024;meningitis
Osteoporose;A osteoporose é um problema de saúde que provoca fragilidade óssea, aumentando, desse modo, o risco de fraturas. Essa doença é relativamente comum e afeta principalmente mulheres após a menopausa.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/osteoporose.htm;Acesso em maio de 2024;osteoporosis
Pneumonia ;A pneumonia se caracteriza como sendo uma inflamação dos alvéolos pulmonares, com ou sem infecção. Vírus, fungos, protozoários e bactérias são capazes de provocá-la, sendo mais comuns as pneumonias causadas por pneumococos.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/pneumonia.htm;Acesso em maio de 2024;pneumonia
Psoríase;A psoríase é uma doença cutânea caracterizada por provocar lesões em várias partes do corpo humano, como joelhos, cotovelos e couro cabeludo. Suas manifestações podem se dar por vários fatores, como estresse e uso de certos medicamentos.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/psoríase.htm;Acesso em maio de 2024;psoriasis
Raiva;A raiva é uma doença viral que acomete mamíferos, inclusive seres humanos, os quais são infectados pelo vírus ao entrarem em contato com a saliva de um animal infectado no momento em que são mordidos, lambidos ou arranhados e posteriormente lambidos por esse mesmo animal.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/raiva.htm;Acesso em maio de 2024;anger
Rubéola;A rubéola, patologia viral (Rubella vírus), é uma doença infecto-contagiosa transmitida através do ar, quando um indivíduo contaminado emite, a partir das vias respiratórias, secreções nasais ou gotículas de saliva contendo o agente etiológico, também pode ocorrer pelo contato direto com uma pessoa doente, por exemplo, beijo com troca de fluidos salivares.Porém, essa doença pode ter natureza congênita, disseminando-se através da placenta, em casos onde uma mãe doente transfere o vírus ao feto durante o desenvolvimento embrionário, sendo considerada uma das formas mais severas, pois resulta em má formação e distúrbios orgânicos, pode até mesmo ocasionar um aborto.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/rubéola.htm;Acesso em maio de 2024;rubella
Sarampo;Sarampo é uma doença causada por vírus que pode ser transmitida de uma pessoa para outra por meio de secreções eliminadas quando o doente fala ou tosse, por exemplo. Essa doença pode desencadear complicações graves, e, portanto, é fundamental a vacina contra sarampo, sendo esta a única forma de prevenção.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/sarampo.htm;Acesso em maio de 2024;measles
Sarna (escabiose);A sarna, também chamada de escabiose, é uma doença contagiosa que se caracteriza por provocar coceira intensa na pele. É causada pelo ácaro Sarcoptes scabiei, variedade hominis, e o contágio ocorre por contato direto com o paciente ou objetos contaminados.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/sarna.htm;Acesso em maio de 2024;scabies
Sífilis;A sífilis é uma infecção sexualmente transmissível, de evolução lenta e causada por uma bactéria chamada Treponema pallidum. Pode tornar-se bastante grave caso não haja o tratamento adequado, podendo atingir até mesmo o sistema nervoso.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/sífilis.htm;Acesso em maio de 2024;syphilis
Tendinite;Os tendões são fibras resistentes agrupadas que se situam entre os músculos e o osso. Possuímos tendões em todas as partes dobráveis do nosso corpo.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/tendinite.htm;Acesso em maio de 2024;tendinitis
Tosse;"A tosse, uma das queixas mais frequentes em consultórios pediátricos, é geralmente uma reação do organismo a irritações causadas pela presença de secreções ou corpos estranhos, como fumaça, poeira, bactérias e fungos; protegendo o sistema respiratório. Tabagismo, asma, enfisema pulmonar, bronquite, hiper-reatividade dos brônquios, infecções no sistema respiratório, alergias, refluxo, inalação de ar com temperaturas extremas, sinusite, exposição a substâncias irritantes, tumores, transtornos psiquiátricos, tuberculose, determinados medicamentos, dentre outros, podem causá-la.";;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/tosse.htm;Acesso em maio de 2024;cough
Toxoplasmose;A toxoplasmose é uma doença causada por um protozoário, o Toxoplasma gondii, o qual apresenta felinos como hospedeiro definitivo e o homem, além de alguns outros animais vertebrados, como hospedeiros intermediários. É uma doença com distribuição geográfica mundial, sendo uma zoonose bastante difundida.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/toxoplasmose.htm;Acesso em maio de 2024;toxoplasmosis
Tricomoníase;"Tricomoníase é uma infecção sexualmente transmissível (IST) comum causada por um protozoário chamado Trichomonas vaginalis, que acomete tanto homens quanto mulheres, porém os sintomas costumam ser mais severos nas mulheres. Os homens costumam ser assintomáticos; já as mulheres, sintomáticas, sendo que a doença é uma das maiores causas de vaginite.";;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/tricomoníase.htm;Acesso em maio de 2024;trichomoniasis
Tuberculose;A tuberculose é uma doença infectocontagiosa desencadeada por uma bactéria conhecida como bacilo de Koch. Transmitido pelo ar, esse problema de saúde afeta principalmente os pulmões, provocando sintomas como tosse (que pode permanecer por três semanas ou mais), febre e fadiga.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/tuberculose.htm;Acesso em maio de 2024;tuberculosis
Varíola;A varíola é uma doença descrita desde a Antiguidade e que foi completamente erradicada do planeta pela vacinação. A Organização Mundial da Saúde declarou a erradicação da doença em 8 de maio de 1980, durante a 33ª Assembleia Mundial da Saúde.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/varíola.htm;Acesso em maio de 2024;smallpox
Vasculite;Vasculite é uma inflamação dos vasos sanguíneos que pode acometer diferentes partes do corpo, causando diferentes sintomas. Essas inflamações podem ser classificadas em primárias ou secundárias, sendo que as primárias surgem em pessoas sem problemas de saúde já conhecidos, e as secundárias surgem em decorrência de outra condição que pode provocar a inflamação dos vasos.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/vasculite.htm;Acesso em maio de 2024;vasculitis
Vitiligo;O vitiligo é uma doença não contagiosa que se caracteriza pelo surgimento de áreas sem pigmentação na pele, as quais são observadas como manchas brancas de tamanhos e formas variados. Apesar de poder impactar a autoestima, o vitiligo não é responsável por provocar prejuízos à saúde física do paciente.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/vitiligo.htm;Acesso em maio de 2024;vitiligo
Ebola;Ebola, também chamada anteriormente de febre hemorrágica ebola, é uma doença com alta letalidade que se destaca por provocar sangramentos em várias partes do corpo. O vírus Ebola apresenta a capacidade de infectar tanto seres humanos quanto outros primatas, como macacos, gorilas e chimpanzés.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/ébola.htm;Acesso em maio de 2024;ebola
Desidratação;A água é uma das mais importantes substâncias encontradas no nosso organismo, sendo responsável por diversos processos fundamentais para a nossa sobrevivência, tais como a regulação da temperatura e a eliminação e transporte de substâncias. Em virtude da incapacidade de armazenarmos essa substância, devemos frequentemente fazer a sua reposição para garantir o bom funcionamento do corpo.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/desidratação.htm;Acesso em maio de 2024;dehydration
Urticária;A urticária é uma reação não contagiosa da pele que se caracteriza pelo aparecimento de manchas vermelhas, que podem inchar e coçar bastante. Algumas pessoas podem apresentar ardência e ferroadas nas lesões.;;Site Brasil Escola;https://brasilescola.uol.com.br/doencas/urticária.htm;Acesso em maio de 2024;urticaria
